Date,Type,Link
2023-01-04 04:05:19,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7015293538162679808
2022-12-29 03:06:36,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7013359290891567104
2022-12-26 08:19:12,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7009896315551662080
2022-12-21 04:24:09,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7007668019241902080
2022-12-18 09:40:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7006960185634152448
2022-12-13 03:33:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7006861540091965440
2022-12-06 17:19:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7004698591143366656
2022-12-05 05:29:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7004133952282062849
2022-11-16 11:46:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6997104565032488961
2022-11-14 15:51:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6994243187842174978
2022-11-11 07:14:33,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6996703879627243520
2022-11-08 13:56:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6995009177957855232
2022-11-08 13:56:10,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6994311189354672128
2022-10-27 13:49:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6991273075551965184
2022-10-21 20:05:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6988402278541996032
2022-10-21 16:26:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6989123643096129537?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A6989123643096129537%2C6989258214257176576%29
2022-10-08 17:06:01,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6982396494205116416
2022-10-06 04:11:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6978606236304834560
2022-10-06 04:10:10,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6983196652148854784
2022-10-05 13:01:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6980756618472755200
2022-10-04 11:39:43,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6983018707304263681
2022-10-04 11:39:21,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6982668061036199936
2022-10-03 03:15:08,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6980179195947581441
2022-09-29 13:46:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6980853304771710976
2022-09-29 10:05:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6980421389635768320
2022-09-23 04:11:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6978782858442096640
2022-09-22 12:58:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6977561799952908288
2022-09-22 12:57:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6978661807087366145
2022-09-22 08:17:03,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6977596244101611520
2022-09-22 08:11:51,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6975055235161468928
2022-09-16 08:24:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6973599617103896577
2022-09-16 08:24:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6975846050754367488
2022-09-14 06:08:13,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6973862476375339008
2022-09-12 16:43:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6974912555018280960
2022-09-12 16:43:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6973668111656906752
2022-09-12 11:07:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6973977758569779200
2022-09-12 08:42:32,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6974720754202390528
2022-09-06 09:42:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6972812264114450432
2022-09-06 04:46:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6968755128279478272
2022-09-06 04:45:11,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6969523218810380288
2022-09-06 04:44:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6972512769946337281
2022-09-06 04:43:01,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6972431283318591488
2022-09-05 06:08:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6971520274957533184?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6971520274957533184%2C6972397256301850624%29
2022-09-02 13:08:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6971431162703437824
2022-09-02 13:07:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6971133874563145730
2022-09-02 13:07:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6971044238306258945
2022-09-02 13:07:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6971348842411610112?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6971348842411610112%2C6971350782952493056%29
2022-09-02 13:06:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6971348842411610112
2022-08-31 13:16:23,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6969929456735928320
2022-08-31 13:15:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6969330975478542336
2022-08-31 13:15:27,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6970293375816126464
2022-08-31 13:14:34,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6967054223637180416
2022-08-31 13:14:11,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6968766373195898881
2022-08-27 19:37:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6947777582104727554
2022-08-27 19:33:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6967702031058784256
2022-08-27 19:32:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6969226973218766849
2022-08-27 19:32:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6968904556738981889
2022-08-27 19:30:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6968072675046944768
2022-08-24 17:33:28,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6968213344314937344
2022-08-22 14:08:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6966010275162460160
2022-08-22 14:07:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6965500057773080576?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6965500057773080576%2C6965992546242052096%29
2022-08-22 14:07:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6965500057773080576
2022-08-22 14:06:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6963813578562818048?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A6963813578562818048%2C6963937440373886976%29
2022-08-16 10:21:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6964486571941089280
2022-08-12 14:08:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6962631678624235520
2022-08-12 14:06:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6948258904816373760
2022-08-12 14:05:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6960557633611169792?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6960557633611169792%2C6961331382027522048%29
2022-08-12 14:03:38,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6962117391837220864
2022-08-12 14:01:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6963304323137110017
2022-08-12 14:01:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6960896534481653760
2022-08-12 14:00:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6961165684265357312
2022-08-12 14:00:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6960784961461239808
2022-08-09 14:04:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6962661452922925056
2022-08-09 14:04:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6962597844050472960
2022-08-05 11:06:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6961220467072348161
2022-08-03 15:35:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6960466835108417536
2022-08-02 13:55:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6958334284872974336
2022-08-02 13:51:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6957933497105727488
2022-08-02 13:50:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6960196583946625024
2022-08-02 03:54:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6959530664492679168
2022-08-02 03:52:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6959932164494823425?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6959932164494823425%2C6959957557541031936%29
2022-08-01 17:09:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6959737773108998144
2022-07-30 15:20:29,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6959092777431277568
2022-07-30 15:20:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6958480281838194689
2022-07-30 15:19:50,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6958480067878379520
2022-07-30 15:18:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6959009732854505472
2022-07-30 08:21:52,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6958345039525621760
2022-07-28 15:52:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6958012438856302592
2022-07-28 15:51:59,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6958353896742268928
2022-07-28 15:51:46,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6958276066398351360
2022-07-27 16:26:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6954127900694454272
2022-07-27 16:26:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6956223986330415104
2022-07-26 18:02:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6957714794099400704
2022-07-24 17:41:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6955495091243220992?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6955495091243220992%2C6955777170665336832%29
2022-07-23 14:53:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6956590235359092736
2022-07-23 11:26:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6956109418174324736
2022-07-22 04:19:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6955108093324140544?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6955108093324140544%2C6955472693638893568%29
2022-07-22 04:19:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6955108093324140544
2022-07-21 04:39:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6955728953554735104
2022-07-20 05:56:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6955377358178541568
2022-07-20 03:56:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6955287998175350784
2022-07-19 18:01:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6953389622374612992
2022-07-19 18:01:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6955166907964477440
2022-07-19 18:00:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6954665237966897152
2022-07-19 17:58:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6955095026699816960
2022-07-17 16:53:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6954421158393892864?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A6954421158393892864%2C6954422838850154496%29
2022-07-17 04:39:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6954284896332759040
2022-07-13 05:21:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6951264926715764736
2022-07-11 10:22:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6952176787300708352
2022-07-11 10:22:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6952142860284485632
2022-07-10 12:11:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6947303242414317568
2022-07-10 12:05:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6950528837948436480
2022-07-10 12:04:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6949745610589618176
2022-07-10 11:58:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6949620817773174784
2022-07-10 11:57:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6947838277479456768
2022-07-10 11:54:00,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6946961330742423552
2022-07-10 11:53:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6947567242150563840?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6947567242150563840%2C6947657953780842496%29
2022-07-09 11:28:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6951393443726131200
2022-07-08 14:53:24,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6950899295625584640
2022-07-08 14:51:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6951149397367734272
2022-07-08 14:51:17,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6951160910132453376
2022-07-08 10:54:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6950792414198427648
2022-07-07 13:37:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6950763476424237056
2022-07-07 12:08:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6912299430666723328
2022-07-07 12:07:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6913066697872551936
2022-07-07 04:28:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6946886054377308160
2022-07-06 06:07:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6950038011493380096
2022-07-06 06:07:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6950038011493380096?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6950038011493380096%2C6950313199963373569%29
2022-07-01 17:47:35,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6948690579845189632
2022-07-01 06:41:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6948524461402787841
2022-06-30 15:48:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6947887883257032704
2022-06-30 15:11:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6947498828367347712
2022-06-30 15:10:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6947971652525641728
2022-06-26 04:14:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6946548439769841664
2022-06-22 17:09:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6942355310091063296
2022-06-22 17:05:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6943497449852280832
2022-06-21 09:12:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6944872682337239040
2022-06-20 17:41:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6939935699538194432
2022-06-20 17:41:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6944626369947389953
2022-06-20 17:41:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6944686694075957248?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A6944686694075957248%2C6944692568647507969%29
2022-06-20 17:41:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6944686694075957248
2022-06-19 19:48:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6943630344524832768
2022-06-11 17:03:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6939165707863494656
2022-06-11 17:02:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6939529643498553344
2022-06-11 17:02:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6939423906583699456
2022-06-11 17:02:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6940872140854308864
2022-06-07 06:30:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6938171481407270913
2022-06-01 16:05:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6937458751788453888
2022-06-01 16:05:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6937458751788453888?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A6937458751788453888%2C6937573568377409536%29
2022-05-31 16:32:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6937111272865828864
2022-05-30 16:57:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6937062399313129473
2022-05-30 05:34:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6936664611286855680
2022-05-30 05:34:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6936339265748357120
2022-05-30 05:33:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6932314369431060480
2022-05-30 05:32:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6935812710907408384
2022-05-30 05:31:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6932275356846436352
2022-05-30 05:30:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6934357926207729664
2022-05-28 12:39:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6934301099113820160
2022-05-28 12:38:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6935136274005590016
2022-05-28 12:36:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6936188827682099200
2022-05-28 09:16:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6934936753061449728
2022-05-26 13:36:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6934834476120186880
2022-05-21 16:48:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6933455336225812480?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A6933455336225812480%2C6933675901448519680%29
2022-05-21 16:48:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6933455336225812480
2022-05-20 02:31:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6932941878992474112?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6932941878992474112%2C6933044132525260801%29
2022-05-14 15:42:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6929490300604207104
2022-05-14 11:09:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6930854756944924672
2022-05-13 14:31:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6930861868148228096
2022-05-10 14:35:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6929680195125661697
2022-05-04 03:37:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6927099522800107520
2022-05-04 03:37:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6927440426878550016?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A6927440426878550016%2C6927443389449711616%29
2022-05-04 03:37:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6927440426878550016
2022-04-30 06:33:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6926016135037415424?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A6926016135037415424%2C6926029259878633472%29
2022-04-30 06:33:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6926016135037415424
2022-04-30 05:04:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6926009529881022464
2022-04-30 05:04:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6925845643328466944
2022-04-30 05:03:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6925712405947654145
2022-04-29 15:51:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6922595717131685888
2022-04-29 15:50:55,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6925071826406498305
2022-04-29 15:50:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6925750821338894336
2022-04-29 15:49:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6924195557708103680
2022-04-29 15:48:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6925794413075906560
2022-04-29 03:37:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6925448163096948736
2022-04-29 03:37:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6925488238140755968?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6925488238140755968%2C6925562042363850753%29
2022-04-27 03:55:04,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6922038129717579776
2022-04-27 03:54:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6921645278806614016
2022-04-26 17:30:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6924689752029900800
2022-04-26 17:30:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6923875632854499328
2022-04-26 17:27:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6922526547614593024
2022-04-26 17:27:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6924712638660685824
2022-04-26 17:22:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6922172908932923393
2022-04-26 17:21:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6922124010071736320
2022-04-26 17:21:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6924354745973256192
2022-04-26 17:20:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6922833756298850304
2022-04-26 17:20:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6924714982613893120
2022-04-26 17:19:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6924699206565732352
2022-04-26 17:18:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6924670860045815808
2022-04-26 17:18:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6923670995568394240
2022-04-26 17:18:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6924706541304496128
2022-04-26 17:18:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6922787742028312576
2022-04-26 17:18:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6924693432602951680
2022-04-26 17:18:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6924327816381562880
2022-04-26 17:17:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6924716581914640387
2022-04-26 17:17:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6924391022273646592?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A6924391022273646592%2C6924726782529069056%29
2022-04-26 03:37:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6924391022273646592
2022-04-26 03:37:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6922777456617611264
2022-04-26 03:36:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6924471659038998530
2022-04-26 03:36:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6924199876511551488
2022-04-25 03:35:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6923078563524947968
2022-04-25 03:35:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6923956273860227072
2022-04-25 03:34:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6922836918095286272
2022-04-25 03:34:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6922621789428690945
2022-04-25 03:33:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6922914845784752128
2022-04-25 03:33:09,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6923560417357086720
2022-04-25 03:32:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6923155504261206016
2022-04-22 17:36:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6923279827391119360
2022-04-22 08:32:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6922760475457765376
2022-04-20 03:37:17,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6921090618525978624
